precio,tipo_inmueble,alcaldia,estado,m2,recamaras,banos,estacionamientos,url,fuente,precio_por_m2
23000.0,departamento,Coyoacán,Ciudad de México,75.0,1.0,1.0,1.0,https://www.nuroa.com.mx/adform/3790001779972114654?click_type=0&pos=23&listingId=3790001779972114654&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019e6c81-d3f8-7ca2-8ae1-d1b0b64eefca%2526aggregator%253Dmitula%2526utm_content%253D019e6c81-d3f8-7ca2-8ae1-d1b0b64eefca_payment&searchType=2&page=1&seo_link_id=1406109696&section=1&t_sec=1&sectionType=1&pageViewId=c7962dd8-bf8d-4650-9fb7-16d13e149360&t_pvid=c7962dd8-bf8d-4650-9fb7-16d13e149360&userAgent=Mozilla%2F5.0+%28Windows+NT+10.0%3B+Win64%3B+x64%3B+rv%3A125.0%29+Gecko%2F20100101+Firefox%2F125.0&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+coyoacan&search_terms=departamento+coyoacan&origin=2&t_or=2&splitTestId=0,nuroa,306.6666666666667
30000.0,departamento,Coyoacán,Ciudad de México,122.0,2.0,2.0,,https://www.nuroa.com.mx/adform/4370001779972162749?click_type=0&pos=24&listingId=4370001779972162749&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019e6c81-cc0c-76e2-b991-874f03f69cb5%2526aggregator%253Dmitula%2526utm_content%253D019e6c81-cc0c-76e2-b991-874f03f69cb5_payment&searchType=2&page=1&seo_link_id=1406109696&section=1&t_sec=1&sectionType=1&pageViewId=c7962dd8-bf8d-4650-9fb7-16d13e149360&t_pvid=c7962dd8-bf8d-4650-9fb7-16d13e149360&userAgent=Mozilla%2F5.0+%28Windows+NT+10.0%3B+Win64%3B+x64%3B+rv%3A125.0%29+Gecko%2F20100101+Firefox%2F125.0&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+coyoacan&search_terms=departamento+coyoacan&origin=2&t_or=2&splitTestId=0,nuroa,245.9016393442623
37000.0,departamento,Coyoacán,Ciudad de México,90.0,2.0,2.0,,https://www.nuroa.com.mx/adform/1840000776429502698?click_type=0&pos=25&listingId=1840000776429502698&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019d9a59-4c5e-7413-ab2d-05290245007a%2526aggregator%253Dmitula%2526utm_content%253D019d9a59-4c5e-7413-ab2d-05290245007a_payment&searchType=2&page=1&seo_link_id=1406109696&section=1&t_sec=1&sectionType=1&pageViewId=c7962dd8-bf8d-4650-9fb7-16d13e149360&t_pvid=c7962dd8-bf8d-4650-9fb7-16d13e149360&userAgent=Mozilla%2F5.0+%28Windows+NT+10.0%3B+Win64%3B+x64%3B+rv%3A125.0%29+Gecko%2F20100101+Firefox%2F125.0&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+coyoacan&search_terms=departamento+coyoacan&origin=2&t_or=2&splitTestId=0,nuroa,411.1111111111111
11450.0,departamento,Coyoacán,Ciudad de México,59.0,2.0,1.0,,https://www.nuroa.com.mx/adform/2810002780749676873?click_type=1&pos=3&listingId=2810002780749676873&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019e9adb-23b7-746e-852c-308e145a571f%2526aggregator%253Dmitula%2526utm_content%253D019e9adb-23b7-746e-852c-308e145a571f_payment&searchType=2&page=1&seo_link_id=1406109696&section=27&t_sec=27&sectionType=2&pageViewId=c7962dd8-bf8d-4650-9fb7-16d13e149360&t_pvid=c7962dd8-bf8d-4650-9fb7-16d13e149360&userAgent=Mozilla%2F5.0+%28Windows+NT+10.0%3B+Win64%3B+x64%3B+rv%3A125.0%29+Gecko%2F20100101+Firefox%2F125.0&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+coyoacan&search_terms=departamento+coyoacan&origin=2&t_or=2&splitTestId=0,nuroa,194.0677966101695
8500.0,departamento,Coyoacán,Ciudad de México,45.0,1.0,1.0,,https://www.nuroa.com.mx/adform/5810000779367065463?click_type=0&pos=1&listingId=5810000779367065463&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019e4875-5687-72ec-89dc-190bbb327d08%2526aggregator%253Dmitula%2526utm_content%253D019e4875-5687-72ec-89dc-190bbb327d08_payment&searchType=2&page=2&seo_link_id=1406109696&section=1&t_sec=1&sectionType=1&pageViewId=8ad29cd9-0092-4243-912b-89016868bf04&t_pvid=8ad29cd9-0092-4243-912b-89016868bf04&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+coyoacan&search_terms=departamento+coyoacan&origin=2&t_or=2&splitTestId=0,nuroa,188.88888888888889
16900.0,departamento,Coyoacán,Ciudad de México,93.0,3.0,2.0,1.0,https://www.nuroa.com.mx/adform/4410000778848862361?click_type=0&pos=2&listingId=4410000778848862361&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019e29db-c79a-7208-a052-1b7a99cbe7b9%2526aggregator%253Dmitula%2526utm_content%253D019e29db-c79a-7208-a052-1b7a99cbe7b9_payment&searchType=2&page=2&seo_link_id=1406109696&section=1&t_sec=1&sectionType=1&pageViewId=8ad29cd9-0092-4243-912b-89016868bf04&t_pvid=8ad29cd9-0092-4243-912b-89016868bf04&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+coyoacan&search_terms=departamento+coyoacan&origin=2&t_or=2&splitTestId=0,nuroa,181.72043010752688
27500.0,departamento,Coyoacán,Ciudad de México,65.0,1.0,1.0,,https://www.nuroa.com.mx/adform/2250000778934944467?click_type=0&pos=3&listingId=2250000778934944467&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019e2eb5-b5b6-7493-9757-0a3f8f63be44%2526aggregator%253Dmitula%2526utm_content%253D019e2eb5-b5b6-7493-9757-0a3f8f63be44_payment&searchType=2&page=2&seo_link_id=1406109696&section=1&t_sec=1&sectionType=1&pageViewId=8ad29cd9-0092-4243-912b-89016868bf04&t_pvid=8ad29cd9-0092-4243-912b-89016868bf04&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+coyoacan&search_terms=departamento+coyoacan&origin=2&t_or=2&splitTestId=0,nuroa,423.0769230769231
25000.0,departamento,Coyoacán,Ciudad de México,60.0,1.0,1.0,,https://www.nuroa.com.mx/adform/6270000778935016575?click_type=0&pos=5&listingId=6270000778935016575&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019e2eb5-bcac-7713-ab5f-792a0b88f278%2526aggregator%253Dmitula%2526utm_content%253D019e2eb5-bcac-7713-ab5f-792a0b88f278_payment&searchType=2&page=2&seo_link_id=1406109696&section=1&t_sec=1&sectionType=1&pageViewId=8ad29cd9-0092-4243-912b-89016868bf04&t_pvid=8ad29cd9-0092-4243-912b-89016868bf04&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+coyoacan&search_terms=departamento+coyoacan&origin=2&t_or=2&splitTestId=0,nuroa,416.6666666666667
32500.0,departamento,Coyoacán,Ciudad de México,90.0,1.0,2.0,,https://www.nuroa.com.mx/adform/1680000778934908653?click_type=0&pos=6&listingId=1680000778934908653&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019e2eb5-c307-77a6-a162-aee17d993aaf%2526aggregator%253Dmitula%2526utm_content%253D019e2eb5-c307-77a6-a162-aee17d993aaf_payment&searchType=2&page=2&seo_link_id=1406109696&section=1&t_sec=1&sectionType=1&pageViewId=8ad29cd9-0092-4243-912b-89016868bf04&t_pvid=8ad29cd9-0092-4243-912b-89016868bf04&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+coyoacan&search_terms=departamento+coyoacan&origin=2&t_or=2&splitTestId=0,nuroa,361.1111111111111
16490.0,departamento,Coyoacán,Ciudad de México,65.0,2.0,2.0,,https://www.nuroa.com.mx/adform/9160000779366922876?click_type=0&pos=7&listingId=9160000779366922876&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019e481c-94dd-7710-84fd-71b6372cf3af%2526aggregator%253Dmitula%2526utm_content%253D019e481c-94dd-7710-84fd-71b6372cf3af_payment&searchType=2&page=2&seo_link_id=1406109696&section=1&t_sec=1&sectionType=1&pageViewId=8ad29cd9-0092-4243-912b-89016868bf04&t_pvid=8ad29cd9-0092-4243-912b-89016868bf04&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+coyoacan&search_terms=departamento+coyoacan&origin=2&t_or=2&splitTestId=0,nuroa,253.69230769230768
13000.0,departamento,Coyoacán,Ciudad de México,50.0,2.0,1.0,1.0,https://www.nuroa.com.mx/adform/2100000780576532587?click_type=0&pos=8&listingId=2100000780576532587&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019e9186-12e3-7d05-a4c6-76ea6a273a09%2526aggregator%253Dmitula%2526utm_content%253D019e9186-12e3-7d05-a4c6-76ea6a273a09_payment&searchType=2&page=2&seo_link_id=1406109696&section=1&t_sec=1&sectionType=1&pageViewId=8ad29cd9-0092-4243-912b-89016868bf04&t_pvid=8ad29cd9-0092-4243-912b-89016868bf04&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+coyoacan&search_terms=departamento+coyoacan&origin=2&t_or=2&splitTestId=0,nuroa,260.0
50000.0,departamento,Coyoacán,Ciudad de México,105.0,2.0,2.0,,https://www.nuroa.com.mx/adform/7830000777380149381?click_type=0&pos=9&listingId=7830000777380149381&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019dd1a0-8ca7-7da8-b714-b33293847a9e%2526aggregator%253Dmitula%2526utm_content%253D019dd1a0-8ca7-7da8-b714-b33293847a9e_payment&searchType=2&page=2&seo_link_id=1406109696&section=1&t_sec=1&sectionType=1&pageViewId=8ad29cd9-0092-4243-912b-89016868bf04&t_pvid=8ad29cd9-0092-4243-912b-89016868bf04&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+coyoacan&search_terms=departamento+coyoacan&origin=2&t_or=2&splitTestId=0,nuroa,476.1904761904762
27000.0,departamento,Coyoacán,Ciudad de México,90.0,2.0,1.0,,https://www.nuroa.com.mx/adform/2280000775047003927?click_type=0&pos=10&listingId=2280000775047003927&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019d7ae2-f218-7f16-8f8a-a8cf1bc5c2a9%2526aggregator%253Dmitula%2526utm_content%253D019d7ae2-f218-7f16-8f8a-a8cf1bc5c2a9_payment&searchType=2&page=2&seo_link_id=1406109696&section=1&t_sec=1&sectionType=1&pageViewId=8ad29cd9-0092-4243-912b-89016868bf04&t_pvid=8ad29cd9-0092-4243-912b-89016868bf04&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+coyoacan&search_terms=departamento+coyoacan&origin=2&t_or=2&splitTestId=0,nuroa,300.0
12500.0,departamento,Coyoacán,Ciudad de México,65.0,2.0,1.0,,https://www.nuroa.com.mx/adform/2190000778330253034?click_type=0&pos=12&listingId=2190000778330253034&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019e0ab6-7b4f-75ec-8e58-24b4a5cd46ea%2526aggregator%253Dmitula%2526utm_content%253D019e0ab6-7b4f-75ec-8e58-24b4a5cd46ea_payment&searchType=2&page=2&seo_link_id=1406109696&section=1&t_sec=1&sectionType=1&pageViewId=8ad29cd9-0092-4243-912b-89016868bf04&t_pvid=8ad29cd9-0092-4243-912b-89016868bf04&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+coyoacan&search_terms=departamento+coyoacan&origin=2&t_or=2&splitTestId=0,nuroa,192.30769230769232
15000.0,departamento,Coyoacán,Ciudad de México,25.0,1.0,1.0,1.0,https://www.nuroa.com.mx/adform/2310000775932766382?click_type=0&pos=13&listingId=2310000775932766382&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019d7c41-b4a3-7aed-8234-17900b1aa818%2526aggregator%253Dmitula%2526utm_content%253D019d7c41-b4a3-7aed-8234-17900b1aa818_payment&searchType=2&page=2&seo_link_id=1406109696&section=1&t_sec=1&sectionType=1&pageViewId=8ad29cd9-0092-4243-912b-89016868bf04&t_pvid=8ad29cd9-0092-4243-912b-89016868bf04&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+coyoacan&search_terms=departamento+coyoacan&origin=2&t_or=2&splitTestId=0,nuroa,600.0
17500.0,departamento,Coyoacán,Ciudad de México,40.0,1.0,1.0,1.0,https://www.nuroa.com.mx/adform/2830000775932935317?click_type=0&pos=14&listingId=2830000775932935317&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019d7a6a-ca55-7068-815c-9d259f1077fd%2526aggregator%253Dmitula%2526utm_content%253D019d7a6a-ca55-7068-815c-9d259f1077fd_payment&searchType=2&page=2&seo_link_id=1406109696&section=1&t_sec=1&sectionType=1&pageViewId=8ad29cd9-0092-4243-912b-89016868bf04&t_pvid=8ad29cd9-0092-4243-912b-89016868bf04&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+coyoacan&search_terms=departamento+coyoacan&origin=2&t_or=2&splitTestId=0,nuroa,437.5
17000.0,departamento,Coyoacán,Ciudad de México,30.0,1.0,1.0,1.0,https://www.nuroa.com.mx/adform/2340000775932722995?click_type=0&pos=15&listingId=2340000775932722995&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019d7ad5-1409-70c5-8750-cbaf0507cbec%2526aggregator%253Dmitula%2526utm_content%253D019d7ad5-1409-70c5-8750-cbaf0507cbec_payment&searchType=2&page=2&seo_link_id=1406109696&section=1&t_sec=1&sectionType=1&pageViewId=8ad29cd9-0092-4243-912b-89016868bf04&t_pvid=8ad29cd9-0092-4243-912b-89016868bf04&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+coyoacan&search_terms=departamento+coyoacan&origin=2&t_or=2&splitTestId=0,nuroa,566.6666666666666
20000.0,departamento,Coyoacán,Ciudad de México,40.0,1.0,1.0,1.0,https://www.nuroa.com.mx/adform/3870000776256559383?click_type=0&pos=16&listingId=3870000776256559383&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019d8f5e-63ae-7239-9306-bff42838aa28%2526aggregator%253Dmitula%2526utm_content%253D019d8f5e-63ae-7239-9306-bff42838aa28_payment&searchType=2&page=2&seo_link_id=1406109696&section=1&t_sec=1&sectionType=1&pageViewId=8ad29cd9-0092-4243-912b-89016868bf04&t_pvid=8ad29cd9-0092-4243-912b-89016868bf04&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+coyoacan&search_terms=departamento+coyoacan&origin=2&t_or=2&splitTestId=0,nuroa,500.0
14000.0,departamento,Coyoacán,Ciudad de México,25.0,1.0,1.0,,https://www.nuroa.com.mx/adform/7750000774896179137?click_type=0&pos=17&listingId=7750000774896179137&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019d3f31-3988-7561-a2bd-2cc0d0f74edf%2526aggregator%253Dmitula%2526utm_content%253D019d3f31-3988-7561-a2bd-2cc0d0f74edf_payment&searchType=2&page=2&seo_link_id=1406109696&section=1&t_sec=1&sectionType=1&pageViewId=8ad29cd9-0092-4243-912b-89016868bf04&t_pvid=8ad29cd9-0092-4243-912b-89016868bf04&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+coyoacan&search_terms=departamento+coyoacan&origin=2&t_or=2&splitTestId=0,nuroa,560.0
18500.0,departamento,Coyoacán,Ciudad de México,71.0,2.0,2.0,1.0,https://www.nuroa.com.mx/conversion/organic/departamento-coyoacan/2/18/rentumo?siteId=411993&clickType=organic&redirectUrl=https%3A%2F%2Fwww.nuroa.com.mx%2Fproperty%2F5800003781440935701%3Fclick_type%3D0%26pos%3D18%26listingId%3D5800003781440935701%26siteStrategyKey%3Dnuroa.com.mx%26url%3Dhttps%25253A%25252F%25252Frentumo.mx%25252Flistados%25252Fdepartamento-a-la-renta-av-del-iman-coyoacan-cdmx-68191%26searchType%3D2%26page%3D2%26seo_link_id%3D1406109696%26section%3D1%26t_sec%3D1%26sectionType%3D1%26pageViewId%3D8ad29cd9-0092-4243-912b-89016868bf04%26t_pvid%3D8ad29cd9-0092-4243-912b-89016868bf04%26userAgent%3DMozilla%252F5.0%2B%2528Macintosh%253B%2BIntel%2BMac%2BOS%2BX%2B10_15_7%2529%2BAppleWebKit%252F605.1.15%2B%2528KHTML%252C%2Blike%2BGecko%2529%2BVersion%252F17.4%2BSafari%252F605.1.15%26browser%3D1%26isHuman%3Dtrue%26userIp%3D189.226.196.225%26what%3Ddepartamento%2Bcoyoacan%26search_terms%3Ddepartamento%2Bcoyoacan%26origin%3D2%26t_or%3D2%26splitTestId%3D0%26detailPageUrl%3Dhttps%25253A%25252F%25252Fwww.nuroa.com.mx%25252Fadclickdetail%25252F5800003781440935701%25253Fclick_type%25253D0%252526pos%25253D18%252526listingId%25253D5800003781440935701%252526siteStrategyKey%25253Dhttps%2525253A%2525252F%2525252Fwww.nuroa.com.mx%252526url%25253Dhttps%252525253A%252525252F%252525252Frentumo.mx%252525252Flistados%252525252Fdepartamento-a-la-renta-av-del-iman-coyoacan-cdmx-68191%252526searchType%25253D2%252526page%25253D2%252526seo_link_id%25253D1406109696%252526section%25253D1%252526t_sec%25253D1%252526sectionType%25253D1%252526pageViewId%25253D8ad29cd9-0092-4243-912b-89016868bf04%252526t_pvid%25253D8ad29cd9-0092-4243-912b-89016868bf04%252526userAgent%25253DMozilla%2525252F5.0%25252B%25252528Macintosh%2525253B%25252BIntel%25252BMac%25252BOS%25252BX%25252B10_15_7%25252529%25252BAppleWebKit%2525252F605.1.15%25252B%25252528KHTML%2525252C%25252Blike%25252BGecko%25252529%25252BVersion%2525252F17.4%25252BSafari%2525252F605.1.15%252526browser%25253D1%252526isHuman%25253Dtrue%252526userIp%25253D189.226.196.225%252526what%25253Ddepartamento%25252Bcoyoacan%252526search_terms%25253Ddepartamento%25252Bcoyoacan%252526origin%25253D2%252526t_or%25253D2%252526splitTestId%25253D0%252526clickin%25253Dfalse,nuroa,260.5633802816901
20000.0,departamento,Coyoacán,Ciudad de México,64.0,2.0,1.0,,https://www.nuroa.com.mx/conversion/organic/departamento-coyoacan/2/19/rentumo?siteId=411993&clickType=organic&redirectUrl=https%3A%2F%2Fwww.nuroa.com.mx%2Fproperty%2F2770003781526976938%3Fclick_type%3D0%26pos%3D19%26listingId%3D2770003781526976938%26siteStrategyKey%3Dnuroa.com.mx%26url%3Dhttps%25253A%25252F%25252Frentumo.mx%25252Flistados%25252Frenta-departamento-en-avenida-aztecas-colonia-pueblo-de-los-reyes-c-p-04330-65558%26searchType%3D2%26page%3D2%26seo_link_id%3D1406109696%26section%3D1%26t_sec%3D1%26sectionType%3D1%26pageViewId%3D8ad29cd9-0092-4243-912b-89016868bf04%26t_pvid%3D8ad29cd9-0092-4243-912b-89016868bf04%26userAgent%3DMozilla%252F5.0%2B%2528Macintosh%253B%2BIntel%2BMac%2BOS%2BX%2B10_15_7%2529%2BAppleWebKit%252F605.1.15%2B%2528KHTML%252C%2Blike%2BGecko%2529%2BVersion%252F17.4%2BSafari%252F605.1.15%26browser%3D1%26isHuman%3Dtrue%26userIp%3D189.226.196.225%26what%3Ddepartamento%2Bcoyoacan%26search_terms%3Ddepartamento%2Bcoyoacan%26origin%3D2%26t_or%3D2%26splitTestId%3D0%26detailPageUrl%3Dhttps%25253A%25252F%25252Fwww.nuroa.com.mx%25252Fadclickdetail%25252F2770003781526976938%25253Fclick_type%25253D0%252526pos%25253D19%252526listingId%25253D2770003781526976938%252526siteStrategyKey%25253Dhttps%2525253A%2525252F%2525252Fwww.nuroa.com.mx%252526url%25253Dhttps%252525253A%252525252F%252525252Frentumo.mx%252525252Flistados%252525252Frenta-departamento-en-avenida-aztecas-colonia-pueblo-de-los-reyes-c-p-04330-65558%252526searchType%25253D2%252526page%25253D2%252526seo_link_id%25253D1406109696%252526section%25253D1%252526t_sec%25253D1%252526sectionType%25253D1%252526pageViewId%25253D8ad29cd9-0092-4243-912b-89016868bf04%252526t_pvid%25253D8ad29cd9-0092-4243-912b-89016868bf04%252526userAgent%25253DMozilla%2525252F5.0%25252B%25252528Macintosh%2525253B%25252BIntel%25252BMac%25252BOS%25252BX%25252B10_15_7%25252529%25252BAppleWebKit%2525252F605.1.15%25252B%25252528KHTML%2525252C%25252Blike%25252BGecko%25252529%25252BVersion%2525252F17.4%25252BSafari%2525252F605.1.15%252526browser%25253D1%252526isHuman%25253Dtrue%252526userIp%25253D189.226.196.225%252526what%25253Ddepartamento%25252Bcoyoacan%252526search_terms%25253Ddepartamento%25252Bcoyoacan%252526origin%25253D2%252526t_or%25253D2%252526splitTestId%25253D0%252526clickin%25253Dfalse,nuroa,312.5
